Thread-148,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.241434,1690242829.2562912,0.014857053756713867,0,5,0,2
Thread-149,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.2955186,1690242829.3169339,0.021415233612060547,0,5,0,2
Thread-150,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.3534486,1690242829.366508,0.013059377670288086,0,5,0,2
Thread-151,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.4062607,1690242829.4353547,0.02909398078918457,0,5,0,2
Thread-152,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.4694428,1690242829.4825904,0.013147592544555664,0,5,0,2
Thread-153,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.5239336,1690242829.5534155,0.029481887817382812,0,5,0,2
Thread-154,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.5877185,1690242829.5991142,0.011395692825317383,0,5,0,2
Thread-155,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.6388469,1690242829.6513495,0.012502670288085938,0,5,0,2
Thread-156,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.687969,1690242829.7012234,0.013254404067993164,0,5,0,2
Thread-157,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242829.741706,1690242829.773163,0.03145718574523926,0,3,0,2
Thread-158,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242829.808463,1690242829.8190076,0.010544538497924805,0,3,0,2
Thread-159,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242829.852905,1690242829.872634,0.019728899002075195,0,3,0,2
Thread-160,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242829.90835,1690242829.9187016,0.01035165786743164,0,3,0,2
Thread-161,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242829.953896,1690242829.9716034,0.017707347869873047,0,3,0,2
Thread-162,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.0043042,1690242830.0302317,0.02592754364013672,0,3,0,2
Thread-163,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.0664785,1690242830.0774481,0.01096963882446289,0,3,0,2
Thread-164,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.1098027,1690242830.1224084,0.012605667114257812,0,3,0,2
Thread-165,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.158169,1690242830.1809769,0.022807836532592773,0,3,0,2
Thread-166,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.2130363,1690242830.2277312,0.014694929122924805,0,3,0,2
Thread-167,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.2664862,1690242830.2828403,0.016354084014892578,0,3,0,2
Thread-168,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.322536,1690242830.3370159,0.014479875564575195,0,3,0,2
Thread-169,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.3789449,1690242830.4077978,0.02885293960571289,0,3,0,2
Thread-170,KMEANS,CLUSTERING_C0_R14_A6_K3_5,rory-worker-0,KMEANS,1690242830.4511907,1690242830.5005043,0.04931354522705078,0,3,0,2
